id_transacao,data,funcionario,cargo,descricao,valor,categoria,departamento,amount,date,beneficiary
TX_2511,2008-05-15,Michael Scott,Gerente Regional,Cooper's Seafood - Despesa de Refeição com Cliente,154.61,Refeição com Cliente,Gerência,154.61,2008-05-15,unknown
TX_2512,2008-05-15,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,31.74,Manutenção,Depósito,31.74,2008-05-15,unknown
TX_2513,2008-05-15,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,12.2,Manutenção,Administrativo,12.2,2008-05-15,unknown
TX_2514,2008-05-15,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,25.93,Material de Escritório,Atendimento ao Cliente,25.93,2008-05-15,unknown
TX_2515,2008-05-15,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,130.86,Refeição com Cliente,Vendas,130.86,2008-05-15,unknown
TX_2516,2008-05-15,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,10.24,Copa e Cozinha,Administrativo,10.24,2008-05-15,unknown
TX_2517,2008-05-15,Michael Scott,Gerente Regional,Cooper's Seafood - Despesa de Refeição com Cliente,252.66,Refeição com Cliente,Gerência,252.66,2008-05-15,unknown
TX_2518,2008-05-15,Meredith Palmer,Rel. Fornecedores,FedEx - Despesa de Correios,29.2,Correios,Suprimentos,29.2,2008-05-15,unknown
TX_2519,2008-05-15,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,29.44,Manutenção,Contabilidade,29.44,2008-05-15,unknown
TX_2520,2008-05-15,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,43.6,Material de Escritório,Vendas,43.6,2008-05-15,unknown
TX_2521,2008-05-15,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,29.4,Copa e Cozinha,Depósito,29.4,2008-05-15,unknown
TX_2522,2008-05-15,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,8.22,Material de Escritório,Recursos Humanos,8.22,2008-05-15,unknown
TX_2523,2008-05-15,Oscar Martinez,Contador,FedEx - Despesa de Correios,69.23,Correios,Contabilidade,69.23,2008-05-15,unknown
TX_2524,2008-05-15,Toby Flenderson,RH,FedEx - Despesa de Correios,5.7,Correios,Recursos Humanos,5.7,2008-05-15,unknown
TX_2525,2008-05-15,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,74.71,Refeição com Cliente,Vendas,74.71,2008-05-15,unknown
TX_2526,2008-05-15,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,27.95,Refeição com Cliente,Vendas,27.95,2008-05-15,unknown
TX_2527,2008-05-15,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,21.04,Copa e Cozinha,Depósito,21.04,2008-05-15,unknown
TX_2528,2008-05-15,Kevin Malone,Contador,FedEx - Despesa de Correios,8.12,Correios,Contabilidade,8.12,2008-05-15,unknown
TX_2529,2008-05-15,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,50.25,Manutenção,Contabilidade,50.25,2008-05-15,unknown
TX_2530,2008-05-15,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,28.43,Manutenção,Recursos Humanos,28.43,2008-05-15,unknown
TX_2531,2008-05-15,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,41.66,Refeição com Cliente,Vendas,41.66,2008-05-15,unknown
TX_2532,2008-05-15,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,48.01,Manutenção,Contabilidade,48.01,2008-05-15,unknown
TX_2533,2008-05-15,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,173.96,Transporte Local,Vendas,173.96,2008-05-15,unknown
TX_2534,2008-05-15,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,102.59,Transporte Local,Vendas,102.59,2008-05-15,unknown
TX_2535,2008-05-15,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,51.23,Refeição com Cliente,Vendas,51.23,2008-05-15,unknown
TX_2536,2008-05-15,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,28.9,Manutenção,Suprimentos,28.9,2008-05-15,unknown
TX_2537,2008-05-16,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,132.72,Refeição com Cliente,Vendas,132.72,2008-05-16,unknown
TX_2538,2008-05-16,Michael Scott,Gerente Regional,Cooper's Seafood - Despesa de Refeição com Cliente,278.23,Refeição com Cliente,Gerência,278.23,2008-05-16,unknown
TX_2539,2008-05-16,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,55.27,Manutenção,Contabilidade,55.27,2008-05-16,unknown
TX_2540,2008-05-16,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,67.45,Copa e Cozinha,Contabilidade,67.45,2008-05-16,unknown
TX_2541,2008-05-16,Creed Bratton,Qualidade,FedEx - Despesa de Correios,36.99,Correios,Qualidade,36.99,2008-05-16,unknown
TX_2542,2008-05-16,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,2.27,Logística,Depósito,2.27,2008-05-16,unknown
TX_2543,2008-05-16,Angela Martin,Contadora,FedEx - Despesa de Correios,46.38,Correios,Contabilidade,46.38,2008-05-16,unknown
TX_2544,2008-05-16,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,70.02,Refeição com Cliente,Vendas,70.02,2008-05-16,unknown
TX_2545,2008-05-16,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,30.04,Transporte Local,Vendas,30.04,2008-05-16,unknown
TX_2546,2008-05-16,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,61.65,Transporte Local,Vendas,61.65,2008-05-16,unknown
TX_2547,2008-05-16,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,60.06,Material de Escritório,Vendas,60.06,2008-05-16,unknown
TX_2548,2008-05-16,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,24.31,Material de Escritório,Recursos Humanos,24.31,2008-05-16,unknown
TX_2549,2008-05-16,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,23.36,Diversos,Recursos Humanos,23.36,2008-05-16,unknown
TX_2550,2008-05-16,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,42.16,Transporte Local,Vendas,42.16,2008-05-16,unknown
TX_2551,2008-05-16,Creed Bratton,Qualidade,FedEx - Despesa de Correios,16.03,Correios,Qualidade,16.03,2008-05-16,unknown
TX_2552,2008-05-16,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,85.08,Refeição com Cliente,Vendas,85.08,2008-05-16,unknown
TX_2553,2008-05-16,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,23.07,Copa e Cozinha,Suprimentos,23.07,2008-05-16,unknown
TX_2554,2008-05-16,Phyllis Vance,Vendedor,Dunkin Donuts - Despesa de Refeição,94.56,Refeição,Vendas,94.56,2008-05-16,unknown
TX_2555,2008-05-16,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,32.34,Material de Escritório,Contabilidade,32.34,2008-05-16,unknown
TX_2556,2008-05-16,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,75.3,Material de Escritório,Contabilidade,75.3,2008-05-16,unknown
TX_2557,2008-05-16,Phyllis Vance,Vendedor,Dunkin Donuts - Despesa de Refeição,152.0,Refeição,Vendas,152.0,2008-05-16,unknown
TX_2558,2008-05-16,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,101.88,Refeição com Cliente,Vendas,101.88,2008-05-16,unknown
TX_2559,2008-05-16,Kelly Kapoor,Atendimento,Manutenção de Copiadora - Despesa de Manutenção,5.27,Manutenção,Atendimento ao Cliente,5.27,2008-05-16,unknown
TX_2560,2008-05-16,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,24.99,Logística,Depósito,24.99,2008-05-16,unknown
TX_2561,2008-05-16,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,29.36,Copa e Cozinha,Qualidade,29.36,2008-05-16,unknown
TX_2562,2008-05-16,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,170.62,Material de Escritório,Vendas,170.62,2008-05-16,unknown
TX_2563,2008-05-16,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,59.4,Copa e Cozinha,Administrativo,59.4,2008-05-16,unknown
TX_2564,2008-05-16,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,39.16,Refeição,Vendas,39.16,2008-05-16,unknown
TX_2565,2008-05-17,Stanley Hudson,Vendedor,Papelaria Local - Despesa de Material de Escritório,85.41,Material de Escritório,Vendas,85.41,2008-05-17,unknown
TX_2566,2008-05-17,Jim Halpert,Vendedor,Cugino's - Despesa de Refeição com Cliente,158.22,Refeição com Cliente,Vendas,158.22,2008-05-17,unknown
TX_2567,2008-05-17,Jim Halpert,Vendedor,Chili's - Despesa de Refeição com Cliente,54.43,Refeição com Cliente,Vendas,54.43,2008-05-17,unknown
TX_2568,2008-05-17,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,21.06,Logística,Suprimentos,21.06,2008-05-17,unknown
TX_2569,2008-05-17,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,10.37,Copa e Cozinha,Contabilidade,10.37,2008-05-17,unknown
TX_2570,2008-05-17,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,21.47,Copa e Cozinha,Depósito,21.47,2008-05-17,unknown
TX_2571,2008-05-17,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,41.32,Material de Escritório,Administrativo,41.32,2008-05-17,unknown
TX_2572,2008-05-17,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,7.32,Diversos,Atendimento ao Cliente,7.32,2008-05-17,unknown
TX_2573,2008-05-17,Jim Halpert,Vendedor,Estacionamento Central - Despesa de Transporte Local,123.32,Transporte Local,Vendas,123.32,2008-05-17,unknown
TX_2574,2008-05-17,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,15.04,Diversos,Recursos Humanos,15.04,2008-05-17,unknown
TX_2575,2008-05-17,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,130.45,Material de Escritório,Vendas,130.45,2008-05-17,unknown
TX_2576,2008-05-17,Stanley Hudson,Vendedor,Estacionamento Central - Despesa de Transporte Local,75.4,Transporte Local,Vendas,75.4,2008-05-17,unknown
TX_2577,2008-05-17,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,42.39,Logística,Contabilidade,42.39,2008-05-17,unknown
TX_2578,2008-05-17,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,6.67,Logística,Contabilidade,6.67,2008-05-17,unknown
TX_2579,2008-05-17,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,31.49,Diversos,Atendimento ao Cliente,31.49,2008-05-17,unknown
TX_2580,2008-05-17,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,24.99,Logística,Recursos Humanos,24.99,2008-05-17,unknown
TX_2581,2008-05-17,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,31.81,Material de Escritório,Contabilidade,31.81,2008-05-17,unknown
TX_2582,2008-05-17,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,77.08,Correios,Administrativo,77.08,2008-05-17,unknown
TX_2583,2008-05-17,Creed Bratton,Qualidade,FedEx - Despesa de Correios,37.06,Correios,Qualidade,37.06,2008-05-17,unknown
TX_2584,2008-05-17,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,18.76,Logística,Suprimentos,18.76,2008-05-17,unknown
TX_2585,2008-05-17,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,23.23,Logística,Administrativo,23.23,2008-05-17,unknown
TX_2586,2008-05-17,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,149.38,Material de Escritório,Vendas,149.38,2008-05-17,unknown
TX_2587,2008-05-17,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,17.68,Manutenção,Recursos Humanos,17.68,2008-05-17,unknown
TX_2588,2008-05-17,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,7.11,Manutenção,Depósito,7.11,2008-05-17,unknown
TX_2589,2008-05-17,Michael Scott,Gerente Regional,Hertz Rent-a-Car - Despesa de Viagem,201.44,Viagem,Gerência,201.44,2008-05-17,unknown
TX_2590,2008-05-17,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,28.99,Material de Escritório,Depósito,28.99,2008-05-17,unknown
TX_2591,2008-05-17,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,117.23,Material de Escritório,Vendas,117.23,2008-05-17,unknown
TX_2592,2008-05-17,Jim Halpert,Vendedor,Dunkin Donuts - Despesa de Refeição,161.28,Refeição,Vendas,161.28,2008-05-17,unknown
TX_2593,2008-05-17,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,29.73,Material de Escritório,Contabilidade,29.73,2008-05-17,unknown
TX_2594,2008-05-17,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,56.81,Transporte Local,Vendas,56.81,2008-05-17,unknown
TX_2595,2008-05-17,Kelly Kapoor,Atendimento,FedEx - Despesa de Correios,31.58,Correios,Atendimento ao Cliente,31.58,2008-05-17,unknown
TX_2596,2008-05-17,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,61.06,Manutenção,Contabilidade,61.06,2008-05-17,unknown
TX_2597,2008-05-17,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,13.56,Manutenção,Depósito,13.56,2008-05-17,unknown
TX_2598,2008-05-17,Jim Halpert,Vendedor,Dunkin Donuts - Despesa de Refeição,120.62,Refeição,Vendas,120.62,2008-05-17,unknown
TX_2599,2008-05-17,Kevin Malone,Contador,FedEx - Despesa de Correios,76.77,Correios,Contabilidade,76.77,2008-05-17,unknown
TX_2600,2008-05-17,Dwight Schrute,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,19.32,Refeição com Cliente,Vendas,19.32,2008-05-17,unknown
TX_2601,2008-05-17,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,9.5,Logística,Contabilidade,9.5,2008-05-17,unknown
TX_2602,2008-05-17,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,34.88,Material de Escritório,Recursos Humanos,34.88,2008-05-17,unknown
TX_2603,2008-05-18,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,15.88,Manutenção,Suprimentos,15.88,2008-05-18,unknown
TX_2604,2008-05-18,Toby Flenderson,RH,FedEx - Despesa de Correios,9.91,Correios,Recursos Humanos,9.91,2008-05-18,unknown
TX_2605,2008-05-18,Phyllis Vance,Vendedor,Gasolina Shell - Despesa de Transporte Local,111.23,Transporte Local,Vendas,111.23,2008-05-18,unknown
TX_2606,2008-05-18,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,56.8,Manutenção,Administrativo,56.8,2008-05-18,unknown
TX_2607,2008-05-18,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,27.39,Logística,Atendimento ao Cliente,27.39,2008-05-18,unknown
TX_2608,2008-05-18,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,130.79,Refeição,Vendas,130.79,2008-05-18,unknown
TX_2609,2008-05-18,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,20.94,Copa e Cozinha,Administrativo,20.94,2008-05-18,unknown
TX_2610,2008-05-18,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,61.76,Material de Escritório,Contabilidade,61.76,2008-05-18,unknown
TX_2611,2008-05-18,Andy Bernard,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,159.98,Refeição com Cliente,Vendas,159.98,2008-05-18,unknown
TX_2612,2008-05-18,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,163.73,Refeição,Vendas,163.73,2008-05-18,unknown
TX_2613,2008-05-18,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,20.83,Material de Escritório,Qualidade,20.83,2008-05-18,unknown
TX_2614,2008-05-18,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,24.09,Material de Escritório,Contabilidade,24.09,2008-05-18,unknown
TX_2615,2008-05-18,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,73.08,Refeição com Cliente,Vendas,73.08,2008-05-18,unknown
TX_2616,2008-05-18,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,73.08,Logística,Contabilidade,73.08,2008-05-18,unknown
TX_2617,2008-05-18,Michael Scott,Gerente Regional,Gasolina Shell - Despesa de Transporte Local,63.81,Transporte Local,Gerência,63.81,2008-05-18,unknown
TX_2618,2008-05-18,Angela Martin,Contadora,FedEx - Despesa de Correios,76.92,Correios,Contabilidade,76.92,2008-05-18,unknown
TX_2619,2008-05-18,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,141.69,Refeição com Cliente,Vendas,141.69,2008-05-18,unknown
TX_2620,2008-05-18,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,58.42,Manutenção,Contabilidade,58.42,2008-05-18,unknown
TX_2621,2008-05-18,Oscar Martinez,Contador,FedEx - Despesa de Correios,79.47,Correios,Contabilidade,79.47,2008-05-18,unknown
TX_2622,2008-05-18,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,13.81,Manutenção,Qualidade,13.81,2008-05-18,unknown
TX_2623,2008-05-18,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,50.94,Refeição com Cliente,Vendas,50.94,2008-05-18,unknown
TX_2624,2008-05-18,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,66.65,Logística,Contabilidade,66.65,2008-05-18,unknown
TX_2625,2008-05-18,Andy Bernard,Vendedor,Amtrak Train - Despesa de Viagem,88.37,Viagem,Vendas,88.37,2008-05-18,unknown
TX_2626,2008-05-18,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,16.85,Logística,Suprimentos,16.85,2008-05-18,unknown
TX_2627,2008-05-18,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,30.05,Logística,Qualidade,30.05,2008-05-18,unknown
TX_2628,2008-05-18,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,3.72,Material de Escritório,Qualidade,3.72,2008-05-18,unknown
TX_2629,2008-05-18,Andy Bernard,Vendedor,Delta Airlines - Despesa de Viagem,15.99,Viagem,Vendas,15.99,2008-05-18,unknown
TX_2630,2008-05-19,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,7.41,Diversos,Atendimento ao Cliente,7.41,2008-05-19,unknown
TX_2631,2008-05-19,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,29.83,Transporte Local,Vendas,29.83,2008-05-19,unknown
TX_2632,2008-05-19,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,6.31,Copa e Cozinha,Recursos Humanos,6.31,2008-05-19,unknown
TX_2633,2008-05-19,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,18.44,Logística,Contabilidade,18.44,2008-05-19,unknown
TX_2634,2008-05-19,Michael Scott,Gerente Regional,Cooper's Seafood - Despesa de Refeição com Cliente,60.63,Refeição com Cliente,Gerência,60.63,2008-05-19,unknown
TX_2635,2008-05-19,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,20.46,Correios,Depósito,20.46,2008-05-19,unknown
TX_2636,2008-05-19,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,78.79,Manutenção,Contabilidade,78.79,2008-05-19,unknown
TX_2637,2008-05-19,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,30.41,Diversos,Suprimentos,30.41,2008-05-19,unknown
TX_2638,2008-05-19,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,24.0,Material de Escritório,Recursos Humanos,24.0,2008-05-19,unknown
TX_2639,2008-05-19,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,62.78,Copa e Cozinha,Contabilidade,62.78,2008-05-19,unknown
TX_2640,2008-05-19,Michael Scott,Gerente Regional,Gasolina Shell - Despesa de Transporte Local,71.74,Transporte Local,Gerência,71.74,2008-05-19,unknown
TX_2641,2008-05-19,Michael Scott,Gerente Regional,Hertz Rent-a-Car - Despesa de Viagem,54.15,Viagem,Gerência,54.15,2008-05-19,unknown
TX_2642,2008-05-19,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,25.15,Manutenção,Recursos Humanos,25.15,2008-05-19,unknown
TX_2643,2008-05-19,Phyllis Vance,Vendedor,Gasolina Shell - Despesa de Transporte Local,112.85,Transporte Local,Vendas,112.85,2008-05-19,unknown
TX_2644,2008-05-19,Pam Beesly,Recepcionista,Água Crystal - Despesa de Copa e Cozinha,34.48,Copa e Cozinha,Administrativo,34.48,2008-05-19,unknown
TX_2645,2008-05-19,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,126.05,Refeição com Cliente,Vendas,126.05,2008-05-19,unknown
TX_2646,2008-05-19,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,33.94,Diversos,Suprimentos,33.94,2008-05-19,unknown
TX_2647,2008-05-19,Phyllis Vance,Vendedor,Dunkin Donuts - Despesa de Refeição,90.03,Refeição,Vendas,90.03,2008-05-19,unknown
TX_2648,2008-05-19,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,134.38,Refeição com Cliente,Vendas,134.38,2008-05-19,unknown
TX_2649,2008-05-19,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,27.87,Material de Escritório,Atendimento ao Cliente,27.87,2008-05-19,unknown
TX_2650,2008-05-19,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,28.44,Correios,Depósito,28.44,2008-05-19,unknown
TX_2651,2008-05-20,Michael Scott,Gerente Regional,Hooters (Almoço com Cliente),85.0,Refeição com Cliente,Gerência,85.0,2008-05-20,unknown
TX_2652,2008-05-20,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,51.07,Material de Escritório,Contabilidade,51.07,2008-05-20,unknown
TX_2653,2008-05-20,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,3.8,Diversos,Depósito,3.8,2008-05-20,unknown
TX_2654,2008-05-20,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,8.6,Logística,Suprimentos,8.6,2008-05-20,unknown
TX_2655,2008-05-20,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,8.24,Material de Escritório,Contabilidade,8.24,2008-05-20,unknown
TX_2656,2008-05-20,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,14.19,Copa e Cozinha,Suprimentos,14.19,2008-05-20,unknown
TX_2657,2008-05-20,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,19.77,Logística,Qualidade,19.77,2008-05-20,unknown
TX_2658,2008-05-20,Phyllis Vance,Vendedor,Cugino's - Despesa de Refeição com Cliente,60.12,Refeição com Cliente,Vendas,60.12,2008-05-20,unknown
TX_2659,2008-05-20,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,27.97,Material de Escritório,Depósito,27.97,2008-05-20,unknown
TX_2660,2008-05-20,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,13.96,Material de Escritório,Contabilidade,13.96,2008-05-20,unknown
TX_2661,2008-05-20,Kelly Kapoor,Atendimento,FedEx - Despesa de Correios,34.46,Correios,Atendimento ao Cliente,34.46,2008-05-20,unknown
TX_2662,2008-05-20,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,50.91,Transporte Local,Vendas,50.91,2008-05-20,unknown
TX_2663,2008-05-20,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,40.0,Logística,Atendimento ao Cliente,40.0,2008-05-20,unknown
TX_2664,2008-05-20,Jim Halpert,Vendedor,Dunkin Donuts - Despesa de Refeição,145.99,Refeição,Vendas,145.99,2008-05-20,unknown
TX_2665,2008-05-20,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,10.37,Correios,Depósito,10.37,2008-05-20,unknown
TX_2666,2008-05-20,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,62.87,Logística,Contabilidade,62.87,2008-05-20,unknown
TX_2667,2008-05-20,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,20.12,Refeição com Cliente,Vendas,20.12,2008-05-20,unknown
TX_2668,2008-05-20,Creed Bratton,Qualidade,FedEx - Despesa de Correios,7.77,Correios,Qualidade,7.77,2008-05-20,unknown
TX_2669,2008-05-20,Andy Bernard,Vendedor,Gasolina Shell - Despesa de Transporte Local,131.96,Transporte Local,Vendas,131.96,2008-05-20,unknown
TX_2670,2008-05-20,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,62.52,Transporte Local,Vendas,62.52,2008-05-20,unknown
TX_2671,2008-05-20,Dwight Schrute,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,106.3,Refeição com Cliente,Vendas,106.3,2008-05-20,unknown
TX_2672,2008-05-20,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,47.14,Material de Escritório,Contabilidade,47.14,2008-05-20,unknown
TX_2673,2008-05-20,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,42.67,Material de Escritório,Vendas,42.67,2008-05-20,unknown
TX_2674,2008-05-20,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,57.67,Material de Escritório,Contabilidade,57.67,2008-05-20,unknown
TX_2675,2008-05-20,Dwight Schrute,Vendedor,Hertz Rent-a-Car - Despesa de Viagem,103.41,Viagem,Vendas,103.41,2008-05-20,unknown
TX_2676,2008-05-20,Kelly Kapoor,Atendimento,FedEx - Despesa de Correios,17.52,Correios,Atendimento ao Cliente,17.52,2008-05-20,unknown
TX_2677,2008-05-20,Oscar Martinez,Contador,FedEx - Despesa de Correios,28.27,Correios,Contabilidade,28.27,2008-05-20,unknown
TX_2678,2008-05-20,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,67.8,Material de Escritório,Administrativo,67.8,2008-05-20,unknown
TX_2679,2008-05-20,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,130.18,Refeição com Cliente,Vendas,130.18,2008-05-20,unknown
TX_2680,2008-05-20,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,36.53,Correios,Depósito,36.53,2008-05-20,unknown
TX_2681,2008-05-20,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,30.9,Material de Escritório,Depósito,30.9,2008-05-20,unknown
TX_2682,2008-05-20,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,87.63,Refeição com Cliente,Vendas,87.63,2008-05-20,unknown
TX_2683,2008-05-20,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,149.35,Transporte Local,Vendas,149.35,2008-05-20,unknown
